DVDRef,DVDNumber,TapeLength,Protocol,Observer,BroodRef,Situation,Deaths,OffspringNo,Age,Wrong,DVDdate,DVDtime,Weather,Wind,Notes
6508,VR0406,,,,2513,4,FALSE,1,6,FALSE,7/7/2018,0/1/1900,1,0,
6509,VR0407,,,,2502,4,FALSE,3,10,FALSE,7/7/2018,0/1/1900,1,0,
6510,VR0404,,,,2525,2,FALSE,5,5,FALSE,6/7/2018,0/1/1900,0,1,
6511,VR0408,,,,2526,2,FALSE,4,5,FALSE,7/7/2018,0/1/1900,1,0,
6512,VR0409,,,,2527,2,FALSE,4,5,FALSE,7/7/2018,0/1/1900,0,0,
6513,VR0410,,,,2528,2,FALSE,4,5,FALSE,7/7/2018,0/1/1900,1,0,
6514,VR0411,,,,2503,4,FALSE,4,10,FALSE,8/7/2018,0/1/1900,0,1,
6515,VR0412,,,,2514,4,FALSE,2,6,FALSE,8/7/2018,0/1/1900,0,1,
6516,VR0413,,,,2529,2,FALSE,4,5,FALSE,8/7/2018,0/1/1900,0,1,
6517,VR0414,,,,2530,2,FALSE,5,5,FALSE,8/7/2018,0/1/1900,0,1,
6518,VR0415,,,,2504,4,FALSE,3,10,FALSE,8/7/2018,0/1/1900,0,1,
6519,VR0416,,,,2511,4,FALSE,2,6,FALSE,8/7/2018,0/1/1900,0,1,
6520,VR0417,,,,2512,4,FALSE,3,6,FALSE,9/7/2018,0/1/1900,0,1,
6521,VR0418,,,,2531,2,FALSE,5,5,FALSE,9/7/2018,0/1/1900,0,1,
6522,VR0419,,,,2532,2,FALSE,3,5,FALSE,9/7/2018,0/1/1900,0,1,
6523,VR0420,,,,2515,4,FALSE,4,6,FALSE,9/7/2018,0/1/1900,0,1,
6524,VR0421,,,,2533,2,FALSE,3,5,FALSE,9/7/2018,0/1/1900,0,1,
6525,VR0422,,,,2534,2,FALSE,4,6,FALSE,9/7/2018,0/1/1900,0,1,
6526,VR0424,,,,2516,4,FALSE,2,6,FALSE,10/7/2018,0/1/1900,1,1,
6527,VR0425,,,,2509,4,FALSE,2,10,FALSE,10/7/2018,0/1/1900,1,1,
6528,VR0426,,,,2535,2,FALSE,4,5,FALSE,10/7/2018,0/1/1900,1,1,
6529,VR0427,,,,2508,4,FALSE,3,10,FALSE,10/7/2018,0/1/1900,1,1,
6530,VR0423,,,,2507,4,FALSE,3,10,FALSE,10/7/2018,0/1/1900,0,1,
6531,VR0428,,,,2513,4,FALSE,1,10,FALSE,11/7/2018,0/1/1900,0,1,
6532,VR0429,,,,2520,4,FALSE,3,6,FALSE,11/7/2018,0/1/1900,1,1,
6533,VR0430,,,,2511,4,FALSE,2,10,FALSE,12/7/2018,0/1/1900,0,0,
6535,VR0431,,,,2518,4,FALSE,1,6,FALSE,12/7/2018,0/1/1900,0,1,
6536,VR0432,,,,2519,4,FALSE,2,6,FALSE,12/7/2018,0/1/1900,0,1,
6537,VR0433,,,,2525,2,FALSE,5,11,FALSE,12/7/2018,0/1/1900,0,1,
6538,VR0434,,,,2512,4,FALSE,3,10,FALSE,13/7/2018,0/1/1900,2,0,
6539,VR0436,,,,2521,4,FALSE,4,6,FALSE,13/7/2018,0/1/1900,2,0,
6540,VR0437,,,,2526,2,FALSE,4,11,FALSE,13/7/2018,0/1/1900,2,0,
6541,VR0438,,,,2515,4,FALSE,4,10,FALSE,13/7/2018,0/1/1900,2,0,
6542,VR0439,,,,2527,2,FALSE,4,11,FALSE,13/7/2018,0/1/1900,2,0,
6543,VR0440,,,,2528,2,FALSE,4,11,FALSE,13/7/2018,0/1/1900,2,0,
6545,VR0435,,,,2536,2,FALSE,4,5,FALSE,13/7/2018,0/1/1900,2,0,
6546,VR0441,,,,2522,4,FALSE,3,6,FALSE,14/7/2018,0/1/1900,0,0,
6547,VR0442,,,,2523,4,FALSE,3,6,FALSE,14/7/2018,0/1/1900,0,0,
6548,VR0443,,,,2529,2,FALSE,4,11,FALSE,14/7/2018,0/1/1900,0,1,
6549,VR0444,,,,2530,2,FALSE,5,11,FALSE,14/7/2018,0/1/1900,0,0,
6550,VR0445,,,,2540,2,FALSE,4,6,FALSE,16/7/2018,0/1/1900,0,1,
6551,VR0446,,,,2531,2,FALSE,5,12,FALSE,16/7/2018,0/1/1900,0,1,
6552,VR0447,,,,2532,2,FALSE,3,12,FALSE,16/7/2018,0/1/1900,0,1,
6553,VR0448,,,,2520,4,FALSE,3,10,FALSE,15/7/2018,0/1/1900,0,1,
6554,VR0449,,,,2538,2,FALSE,4,5,FALSE,15/7/2018,0/1/1900,0,1,
6555,VR0450,,,,2533,2,FALSE,3,11,FALSE,15/7/2018,0/1/1900,0,1,
6556,VR0451,,,,2534,2,FALSE,4,12,FALSE,15/7/2018,0/1/1900,0,1,
6557,VR0452,,,,2537,2,FALSE,5,5,FALSE,15/7/2018,0/1/1900,0,1,
6558,VR0453,,,,2541,2,FALSE,3,5,FALSE,16/7/2018,0/1/1900,0,1,
6559,VR0454,,,,2518,4,FALSE,1,10,FALSE,16/7/2018,0/1/1900,1,1,
6560,VR0455,,,,2539,2,FALSE,4,5,FALSE,16/7/2018,0/1/1900,1,1,
6561,VR0456,,,,2519,4,FALSE,2,10,FALSE,16/7/2018,0/1/1900,1,2,
6562,VR0457,,,,2535,2,FALSE,4,11,FALSE,16/7/2018,0/1/1900,0,1,
6564,VR0458,,,,2521,4,FALSE,3,10,FALSE,17/7/2018,0/1/1900,1,1,
6565,VR0459,,,,2542,2,FALSE,3,5,FALSE,17/7/2018,0/1/1900,1,1,
6566,VR0460,,,,2543,2,FALSE,3,5,FALSE,17/7/2018,0/1/1900,1,2,
6567,VR0461,,,,2544,2,FALSE,4,5,FALSE,17/7/2018,0/1/1900,1,2,
6568,VR0462,,,,2545,2,FALSE,3,6,FALSE,19/7/2018,0/1/1900,0,1,Couldn't get into LM for v6i so day late.
6569,VR0465,,,,2536,2,FALSE,4,11,FALSE,19/7/2018,0/1/1900,0,1,
6570,VR0466,,,,2546,2,FALSE,3,5,FALSE,19/7/2018,0/1/1900,0,1,
6571,VR0467,,,,2547,2,FALSE,3,5,FALSE,19/7/2018,0/1/1900,0,1,
6572,VR0468,,,,2548,2,FALSE,4,5,FALSE,20/7/2018,0/1/1900,0,1,
6573,VR0469,,,,2540,2,FALSE,4,11,FALSE,21/7/2018,0/1/1900,1,0,
6574,VR0470,,,,2527,4,FALSE,1,6,FALSE,21/7/2018,0/1/1900,1,1,
6575,VR0471,,,,2549,2,FALSE,3,5,FALSE,21/7/2018,0/1/1900,1,0,
6576,VR0472,,,,2550,2,FALSE,4,5,FALSE,21/7/2018,0/1/1900,1,0,
6577,VR0473,,,,2525,4,FALSE,3,6,FALSE,21/7/2018,0/1/1900,1,0,
6578,VR0474,,,,2537,2,FALSE,5,11,FALSE,21/7/2018,0/1/1900,1,0,
6579,VR0475,,,,2538,2,FALSE,4,11,FALSE,21/7/2018,0/1/1900,1,1,
6580,VR0476,,,,2551,2,FALSE,4,5,FALSE,21/7/2018,0/1/1900,1,1,
6581,VR0477,,,,2528,4,FALSE,1,6,FALSE,21/7/2018,0/1/1900,1,1,
6582,VR0478,,,,2541,2,FALSE,3,11,FALSE,22/7/2018,0/1/1900,1,1,
6583,VR0479,,,,2529,4,FALSE,3,6,FALSE,22/7/2018,0/1/1900,1,1,
6584,VR0480,,,,2539,2,FALSE,4,11,FALSE,22/7/2018,0/1/1900,1,1,
6585,VR0481,,,,2534,4,FALSE,2,6,FALSE,22/7/2018,0/1/1900,1,1,
6586,VR0482,,,,2526,4,FALSE,2,6,FALSE,22/7/2018,0/1/1900,1,1,
6587,VR0483,,,,2552,2,FALSE,4,5,FALSE,23/7/2018,0/1/1900,1,1,
6589,VR0486,,,,2533,4,FALSE,2,6,FALSE,23/7/2018,0/1/1900,1,1,
6590,VR0487,,,,2543,2,FALSE,3,11,FALSE,23/7/2018,0/1/1900,1,1,
6591,VR0488,,,,2544,2,FALSE,4,11,FALSE,23/7/2018,0/1/1900,1,1,
6593,VR0484,,,,2531,4,FALSE,3,6,FALSE,23/7/2018,0/1/1900,1,1,
6594,VR0485,,,,2553,2,FALSE,3,5,FALSE,23/7/2018,0/1/1900,3,1,
6595,VR0489,,,,2542,2,FALSE,3,11,FALSE,23/7/2018,0/1/1900,1,1,
6596,VR0490,,,,2545,2,FALSE,3,11,FALSE,24/7/2018,0/1/1900,2,1,
6597,VR0491,,,,2554,2,FALSE,4,11,FALSE,24/7/2018,0/1/1900,2,1,
6598,VR0492,,,,2532,4,FALSE,1,6,FALSE,24/7/2018,0/1/1900,2,1,
6599,VR0494,,,,2555,2,FALSE,3,5,FALSE,25/7/2018,0/1/1900,0,1,
6600,VR0495,,,,2525,4,FALSE,3,10,FALSE,25/7/2018,0/1/1900,0,1,
6601,VR0496,,,,2556,2,FALSE,4,5,FALSE,25/7/2018,0/1/1900,0,1,
6602,VR0497,,,,2546,2,FALSE,3,11,FALSE,25/7/2018,0/1/1900,1,1,
6603,VR0498,,,,2535,4,FALSE,3,6,FALSE,25/7/2018,0/1/1900,1,1,
6604,VR0499,,,,2528,4,FALSE,1,10,FALSE,25/7/2018,0/1/1900,1,1,
6605,VR0500,,,,2547,2,FALSE,3,11,FALSE,25/7/2018,0/1/1900,0,1,
6607,VR0501,,,,2548,2,FALSE,4,11,FALSE,26/7/2018,0/1/1900,0,1,
6608,VR0502,,,,2529,4,FALSE,3,10,FALSE,26/7/2018,0/1/1900,0,1,
6609,VR0503,,,,2526,4,FALSE,2,10,FALSE,26/7/2018,0/1/1900,0,1,
6610,VR0504,,,,2531,4,FALSE,3,10,FALSE,27/7/2018,0/1/1900,1,3,
6611,VR0505,,,,2549,2,FALSE,3,11,FALSE,27/7/2018,0/1/1900,1,3,
6612,VR0506,,,,2550,2,FALSE,4,11,FALSE,27/7/2018,0/1/1900,1,3,
6613,VR0507,,,,2533,4,FALSE,2,10,FALSE,27/7/2018,0/1/1900,1,3,
6614,VR0508,,,,2534,4,FALSE,2,11,FALSE,27/7/2018,0/1/1900,1,3,
6615,VR0509,,,,2536,4,FALSE,3,6,FALSE,27/7/2018,0/1/1900,1,2,
6616,VR0510,,,,2551,2,FALSE,4,11,FALSE,27/7/2018,0/1/1900,1,2,
6617,VR0511,,,,2532,4,FALSE,1,10,FALSE,28/7/2018,0/1/1900,4,2,
6618,VR0512,,,,2540,4,FALSE,3,6,FALSE,29/7/2018,0/1/1900,1,3,
6619,VR0513,,,,2552,2,FALSE,4,11,FALSE,29/7/2018,0/1/1900,1,3,
6620,VR0514,,,,2553,2,FALSE,3,11,FALSE,29/7/2018,0/1/1900,1,3,
6621,VR0515,,,,2535,4,FALSE,3,10,FALSE,29/7/2018,0/1/1900,1,3,
6622,VR0516,,,,2537,4,FALSE,2,6,FALSE,30/7/2018,0/1/1900,1,1,
6623,VR0518,,,,2541,4,FALSE,1,6,FALSE,31/7/2018,0/1/1900,1,3,
6624,VR0519,,,,2539,4,FALSE,3,6,FALSE,31/7/2018,0/1/1900,1,3,
6625,VR0520,,,,2555,2,FALSE,3,11,FALSE,31/7/2018,0/1/1900,1,3,
6626,VR0521,,,,2556,2,FALSE,4,11,FALSE,31/7/2018,0/1/1900,1,3,
6627,VR0522,,,,2536,4,FALSE,2,10,FALSE,31/7/2018,0/1/1900,4,2,
6628,VR0523,,,,2543,4,FALSE,3,6,FALSE,31/7/2018,0/1/1900,0,3,
6629,VR0524,,,,2546,4,FALSE,2,6,FALSE,1/8/2018,0/1/1900,0,2,
6630,VR0525,,,,2547,4,FALSE,2,6,FALSE,1/8/2018,0/1/1900,0,1,
6631,VR0526,,,,2540,4,FALSE,2,10,FALSE,2/8/2018,0/1/1900,2,1,
6632,VR0527,,,,2544,4,FALSE,1,6,FALSE,2/8/2018,0/1/1900,1,1,
6633,VR0528,,,,2545,4,FALSE,2,6,FALSE,3/8/2018,0/1/1900,1,0,
6634,VR0529,,,,2537,4,FALSE,1,10,FALSE,3/8/2018,0/1/1900,1,1,
6635,VR0530,,,,2541,4,FALSE,1,10,FALSE,4/8/2018,0/1/1900,2,0,
6636,VR0531,,,,2548,4,FALSE,2,6,FALSE,4/8/2018,0/1/1900,2,0,
6637,VR0533,,,,2550,4,FALSE,1,6,FALSE,4/8/2018,0/1/1900,2,0,
6638,VR0534,,,,2539,4,FALSE,3,10,FALSE,4/8/2018,0/1/1900,2,0,
6639,VR0535,,,,2543,4,FALSE,3,10,FALSE,4/8/2018,0/1/1900,2,0,
6640,VR0536,,,,2551,4,FALSE,1,6,FALSE,4/8/2018,0/1/1900,2,0,
6641,VR0537,,,,2546,4,FALSE,2,10,FALSE,5/8/2018,0/1/1900,0,1,
6642,VR0538,,,,2547,4,FALSE,1,10,FALSE,5/8/2018,0/1/1900,0,1,
6643,VR0539,,,,2544,4,FALSE,1,10,FALSE,6/8/2018,0/1/1900,1,0,
6644,VR0540,,,,2545,4,FALSE,2,10,FALSE,7/8/2018,0/1/1900,0,2,
6645,VR0541,,,,2548,4,FALSE,2,10,FALSE,8/8/2018,0/1/1900,1,2,
6646,VR0542,,,,2550,4,FALSE,1,10,FALSE,8/8/2018,0/1/1900,1,2,
6647,VR0543,,,,2556,4,FALSE,2,6,FALSE,8/8/2018,0/1/1900,1,2,
6648,VR0544,,,,2551,4,FALSE,1,10,FALSE,8/8/2018,0/1/1900,1,2,
6649,VR0545,,,,2556,4,FALSE,2,10,FALSE,12/8/2018,0/1/1900,0,2,
6651,VT0001,,,LW,2557,1,FALSE,3,6,FALSE,26/4/2019,0/1/1900,1,3,
6652,VT0002,,,LW,2558,1,FALSE,5,5,FALSE,28/4/2019,0/1/1900,1,1,
6653,VT0003,,,LW,2559,1,FALSE,3,5,FALSE,28/4/2019,0/1/1900,1,1,
6654,VT0004,,,,2560,1,FALSE,4,5,FALSE,29/4/2019,0/1/1900,3,0,
6655,VT0005,,,,2561,1,FALSE,3,5,FALSE,29/4/2019,0/1/1900,3,0,
6656,VT0006,,,,2563,1,FALSE,3,5,FALSE,29/4/2019,0/1/1900,3,0,
6657,VT0007,,,,2557,1,FALSE,3,11,FALSE,1/5/2019,0/1/1900,1,0,
6658,VT0008,,,,2562,1,FALSE,3,5,FALSE,1/5/2019,0/1/1900,1,0,
6659,VT0009,,,,2558,1,FALSE,5,11,FALSE,4/5/2019,0/1/1900,1,2,
6660,VT0010,,,,2559,1,FALSE,3,11,FALSE,4/5/2019,0/1/1900,1,2,
6661,VT0011,,,,2560,1,FALSE,4,11,FALSE,5/5/2019,0/1/1900,0,1,
6662,VT0012,,,,2561,1,FALSE,3,11,FALSE,5/5/2019,0/1/1900,0,1,
6663,VT0013,,,,2563,1,FALSE,3,11,FALSE,5/5/2019,0/1/1900,0,1,
6665,VT0014,,,,2562,1,FALSE,3,11,FALSE,7/5/2019,0/1/1900,1,1,
6666,VT0015,,,,2558,4,FALSE,1,6,FALSE,14/5/2019,0/1/1900,0,2,
6667,VT0016,,,,2564,1,FALSE,4,5,FALSE,18/5/2019,0/1/1900,1,0,
6668,VT0017,,,,2558,4,FALSE,1,10,FALSE,18/5/2019,0/1/1900,1,0,
6669,VT0018,,,,2564,1,FALSE,4,11,FALSE,24/5/2019,0/1/1900,2,0,
6670,VT0019,,,,2565,1,FALSE,4,5,FALSE,24/5/2019,0/1/1900,2,0,
6671,VT0020,,,,2566,1,FALSE,3,5,FALSE,24/5/2019,0/1/1900,2,0,
6672,VT0021,,,,2567,1,FALSE,4,5,FALSE,24/5/2019,0/1/1900,2,0,
6673,VT0022,,,,2568,1,FALSE,4,5,FALSE,24/5/2019,0/1/1900,2,0,
6674,VT0023,,,,2570,1,FALSE,4,5,FALSE,25/5/2019,0/1/1900,1,0,
6675,VT0024,,,,2571,1,FALSE,4,5,FALSE,25/5/2019,0/1/1900,1,0,
6676,VT0025,,,,2569,1,FALSE,5,5,FALSE,25/5/2019,0/1/1900,1,0,
6677,VT0026,,,,2572,1,FALSE,4,5,FALSE,25/5/2019,0/1/1900,1,0,
6678,VT0027,,,,2573,1,FALSE,4,5,FALSE,25/5/2019,0/1/1900,1,0,
6679,VT0028,,,,2574,1,FALSE,3,5,FALSE,25/5/2019,0/1/1900,1,0,
6680,VT0029,,,,2575,1,FALSE,3,5,FALSE,25/5/2019,0/1/1900,1,0,
6681,VT0030,,,,2576,1,FALSE,4,5,FALSE,25/5/2019,0/1/1900,1,0,
6682,VT0031,,,,2577,1,FALSE,4,5,FALSE,25/5/2019,0/1/1900,1,0,
6683,VT0032,,,,2580,1,FALSE,5,5,FALSE,26/5/2019,0/1/1900,2,2,
6684,VT0033,,,,2581,1,FALSE,4,5,FALSE,26/5/2019,0/1/1900,2,2,
6685,VT0034,,,,2582,1,FALSE,5,5,FALSE,26/5/2019,0/1/1900,2,2,
6686,VT0035,,,,2583,1,FALSE,5,5,FALSE,26/5/2019,0/1/1900,2,2,
6687,VT0036,,,,2578,1,FALSE,4,5,FALSE,26/5/2019,0/1/1900,2,2,
6688,VT0037,,,,2579,1,FALSE,4,5,FALSE,26/5/2019,0/1/1900,2,2,
6690,VT0039,,,,2584,1,FALSE,4,5,FALSE,27/5/2019,0/1/1900,1,2,
6691,VT0040,,,,2585,1,FALSE,4,5,FALSE,27/5/2019,0/1/1900,4,2,
6692,VT0041,,,,2586,1,FALSE,4,5,FALSE,27/5/2019,0/1/1900,4,2,
6693,VT0042,,,,2587,1,FALSE,4,5,FALSE,27/5/2019,0/1/1900,1,2,
6694,VT0043,,,,2588,1,FALSE,4,5,FALSE,27/5/2019,0/1/1900,1,2,
6695,VT0044,,,,2589,1,FALSE,3,5,FALSE,27/5/2019,0/1/1900,1,1,
6696,VT0045,,,,2590,1,FALSE,4,5,FALSE,27/5/2019,0/1/1900,1,1,
6697,VT0046,,,,2591,1,FALSE,5,5,FALSE,27/5/2019,0/1/1900,1,1,
6698,VT0047,,,,2592,1,FALSE,5,5,FALSE,27/5/2019,0/1/1900,1,1,
6699,VT0048,,,,2593,1,FALSE,2,5,FALSE,27/5/2019,0/1/1900,1,1,
6700,VT0049,,,,2594,1,FALSE,4,5,FALSE,28/5/2019,0/1/1900,1,1,
6701,VT0050,,,,2595,1,FALSE,4,5,FALSE,28/5/2019,0/1/1900,1,1,
6702,VT0051,,,,2596,1,FALSE,4,5,FALSE,28/5/2019,0/1/1900,1,1,
6703,VT0052,,,,2597,1,FALSE,4,6,FALSE,28/5/2019,0/1/1900,1,1,
6704,VT0053,,,,2598,1,FALSE,4,5,FALSE,28/5/2019,0/1/1900,1,1,
6705,VT0054,,,,2599,1,FALSE,4,5,FALSE,28/5/2019,0/1/1900,1,1,
6706,VT0055,,,,2600,1,FALSE,4,5,FALSE,29/5/2019,0/1/1900,2,2,
6707,VT0056,,,,2603,1,FALSE,4,5,FALSE,29/5/2019,0/1/1900,2,2,
6708,VT0057,,,,2601,1,FALSE,4,5,FALSE,29/5/2019,0/1/1900,2,2,
6709,VT0058,,,,2602,1,FALSE,4,5,FALSE,29/5/2019,0/1/1900,2,2,
6712,VT0059,,,,2604,1,FALSE,2,5,FALSE,30/5/2019,0/1/1900,1,2,
6713,VT0060,,,,2605,1,FALSE,0,5,FALSE,30/5/2019,0/1/1900,1,2,EGG WAS FOUND TO BE MISSING AFTER VIDEO
6714,VT0061,,,,2565,1,FALSE,4,11,FALSE,30/5/2019,0/1/1900,1,2,
6715,VT0062,,,,2606,1,FALSE,2,5,FALSE,30/5/2019,0/1/1900,1,2,1/3 EGGS TAKEN FOR JULIAS SPARROWS
6716,VT0063,,,,2566,1,FALSE,3,11,FALSE,30/5/2019,0/1/1900,1,2,
6717,VT0064,,,,2607,1,FALSE,2,5,FALSE,30/5/2019,0/1/1900,1,2,1/3 EGGS TAKEN FOR JULIAS SPARROWS
6718,VT0065,,,,2608,1,FALSE,0,5,FALSE,30/5/2019,0/1/1900,1,2,1 EGG TAKEN FOR JULIAS SPARROWS
6719,VT0066,,,,2567,1,FALSE,4,11,FALSE,30/5/2019,0/1/1900,1,1,
6720,VT0067,,,,2568,1,FALSE,4,11,FALSE,30/5/2019,0/1/1900,1,1,
6721,VT0068,,,,2569,1,FALSE,5,11,FALSE,31/5/2019,0/1/1900,1,2,
6722,VT0069,,,,2570,1,FALSE,4,11,FALSE,31/5/2019,0/1/1900,1,2,
6723,VT0070,,,,2571,1,FALSE,4,11,FALSE,31/5/2019,0/1/1900,1,2,
6724,VT0071,,,,2572,1,FALSE,4,11,FALSE,31/5/2019,0/1/1900,1,2,
6725,VT0072,,,,2573,1,FALSE,4,11,FALSE,31/5/2019,0/1/1900,1,2,
6726,VT0073,,,,2577,1,FALSE,4,11,FALSE,31/5/2019,0/1/1900,1,1,
6727,VT0074,,,,2574,1,FALSE,3,11,FALSE,31/5/2019,0/1/1900,1,2,
6728,VT0075,,,,2609,1,FALSE,3,5,FALSE,31/5/2019,0/1/1900,2,2,1 EGG TAKEN FOR JULIA'S SPARROWS
6729,VT0076,,,,2610,1,FALSE,1,5,FALSE,31/5/2019,0/1/1900,1,2,2 EGGS TAKEN FOR JULIAS SPARROWS
6730,VT0077,,,,2575,1,FALSE,3,11,FALSE,31/5/2019,0/1/1900,2,2,
6731,VT0078,,,,2576,1,FALSE,4,11,FALSE,31/5/2019,0/1/1900,2,2,
6732,VT0079,,,,2611,1,FALSE,1,5,FALSE,31/5/2019,0/1/1900,2,2,
6733,VT0080,,,,2580,1,FALSE,5,11,FALSE,1/6/2019,0/1/1900,1,0,
6734,VT0081,,,,2581,1,FALSE,4,11,FALSE,1/6/2019,0/1/1900,1,0,
6735,VT0082,,,,2582,1,FALSE,5,11,FALSE,1/6/2019,0/1/1900,1,0,
6736,VT0083,,,,2583,1,FALSE,5,11,FALSE,1/6/2019,0/1/1900,1,0,
6737,VT0084,,,,2578,1,FALSE,4,11,FALSE,1/6/2019,0/1/1900,1,0,
6738,VT0085,,,,2579,1,FALSE,4,11,FALSE,1/6/2019,0/1/1900,1,0,
6739,VT0086,,,,2584,1,FALSE,4,11,FALSE,2/6/2019,0/1/1900,1,3,
6740,VT0087,,,,2585,1,FALSE,4,11,FALSE,2/6/2019,0/1/1900,1,3,
6741,VT0088,,,,2586,1,FALSE,4,11,FALSE,2/6/2019,0/1/1900,1,3,
6742,VT0089,,,,2587,1,FALSE,4,11,FALSE,2/6/2019,0/1/1900,4,2,
6743,VT0090,,,,2588,1,FALSE,4,11,FALSE,2/6/2019,0/1/1900,4,3,
6744,VT0091,,,,2590,1,FALSE,4,11,FALSE,2/6/2019,0/1/1900,4,3,
6745,VT0092,,,,2591,1,FALSE,5,11,FALSE,2/6/2019,0/1/1900,4,3,
6746,VT0093,,,,2589,1,FALSE,3,11,FALSE,2/6/2019,0/1/1900,1,3,
6747,VT0094,,,,2592,1,FALSE,5,11,FALSE,2/6/2019,0/1/1900,4,3,
6748,VT0095,,,,2564,4,FALSE,3,6,FALSE,3/6/2019,0/1/1900,0,1,
6750,VT0096,,,,2612,1,FALSE,4,5,FALSE,3/6/2019,0/1/1900,0,1,
6751,VT0097,,,,2595,1,FALSE,4,11,FALSE,3/6/2019,0/1/1900,1,0,
6752,VT0098,,,,2596,1,FALSE,4,11,FALSE,3/6/2019,0/1/1900,1,0,
6753,VT0099,,,,2594,1,FALSE,4,11,FALSE,3/6/2019,0/1/1900,1,1,
6754,VT0100,,,,2597,1,FALSE,4,12,FALSE,3/6/2019,0/1/1900,1,1,
6755,VT0101,,,,2598,1,FALSE,4,11,FALSE,3/6/2019,0/1/1900,1,1,
6756,VT0102,,,,2599,1,FALSE,4,11,FALSE,3/6/2019,0/1/1900,0,1,
6757,VT0103,,,,2600,1,FALSE,4,11,FALSE,4/6/2019,0/1/1900,4,1,
6758,VT0104,,,,2603,1,FALSE,3,11,FALSE,4/6/2019,0/1/1900,3,1,
6759,VT0105,,,,2601,1,FALSE,3,11,FALSE,4/6/2019,0/1/1900,3,1,
6760,VT0106,,,,2602,1,FALSE,3,11,FALSE,4/6/2019,0/1/1900,4,1,
6761,VT0107,,,,2614,1,FALSE,3,5,FALSE,5/6/2019,0/1/1900,0,2,
6762,VT0108,,,,2604,1,FALSE,2,11,FALSE,5/6/2019,0/1/1900,0,2,
6763,VT0109,,,,2606,1,FALSE,2,11,FALSE,5/6/2019,0/1/1900,1,2,
6764,VT0110,,,,2607,1,FALSE,2,11,FALSE,5/6/2019,0/1/1900,1,2,
6765,VT0111,,,,2609,1,FALSE,3,11,FALSE,6/6/2019,0/1/1900,1,1,
6766,VT0112,,,,2610,1,FALSE,1,11,FALSE,6/6/2019,0/1/1900,1,1,
6767,VT0113,,,,2611,1,FALSE,1,11,FALSE,6/6/2019,0/1/1900,1,1,
6768,VT0114,,,,2564,4,FALSE,3,10,FALSE,7/6/2019,0/1/1900,4,3,
6769,VT0115,,,,2568,4,FALSE,3,6,FALSE,7/6/2019,0/1/1900,4,3,
6770,VT0116,,,,2565,4,FALSE,2,6,FALSE,8/6/2019,0/1/1900,1,3,
6771,VT0117,,,,2566,4,FALSE,3,6,FALSE,8/6/2019,0/1/1900,1,3,
6772,VT0118,,,,2577,4,FALSE,2,6,FALSE,8/6/2019,0/1/1900,1,3,
6773,VT0119,,,,2567,4,FALSE,3,6,FALSE,8/6/2019,0/1/1900,1,3,
6774,VT0120,,,,2569,4,FALSE,5,6,FALSE,9/6/2019,0/1/1900,1,1,
6775,VT0121,,,,2612,1,FALSE,4,11,FALSE,9/6/2019,0/1/1900,1,1,
6776,VT0122,,,,2571,4,FALSE,3,6,FALSE,9/6/2019,0/1/1900,1,1,
6777,VT0123,,,,2572,4,FALSE,2,6,FALSE,9/6/2019,0/1/1900,1,1,
6778,VT0124,,,,2573,4,FALSE,3,6,FALSE,9/6/2019,0/1/1900,1,1,
6779,VT0125,,,,2574,4,FALSE,2,6,FALSE,9/6/2019,0/1/1900,4,1,
6780,VT0126,,,,2575,4,FALSE,3,6,FALSE,9/6/2019,0/1/1900,4,1,
6781,VT0127,,,,2576,4,FALSE,3,6,FALSE,9/6/2019,0/1/1900,4,1,
6782,VT0128,,,,2570,4,FALSE,4,6,FALSE,10/6/2019,0/1/1900,4,0,
6783,VT0129,,,,2584,4,FALSE,3,6,FALSE,10/6/2019,0/1/1900,4,0,
6784,VT0130,,,,2586,4,FALSE,3,6,FALSE,10/6/2019,0/1/1900,4,0,
6785,VT0131,,,,2580,4,FALSE,4,6,FALSE,10/6/2019,0/1/1900,4,0,
6786,VT0132,,,,2581,4,FALSE,3,6,FALSE,10/6/2019,0/1/1900,4,0,
6787,VT0133,,,,2589,4,FALSE,4,6,FALSE,10/6/2019,0/1/1900,4,0,
6788,VT0134,,,,2583,4,FALSE,3,6,FALSE,10/6/2019,0/1/1900,1,0,
6789,VT0135,,,,2578,4,FALSE,2,6,FALSE,10/6/2019,0/1/1900,1,0,
6790,VT0136,,,,2614,1,FALSE,3,11,FALSE,11/6/2019,0/1/1900,4,3,
6791,VT0137,,,,2585,4,FALSE,3,6,FALSE,11/6/2019,0/1/1900,4,3,
6792,VT0138,,,,2587,4,FALSE,4,6,FALSE,11/6/2019,0/1/1900,1,3,
6793,VT0139,,,,2568,4,FALSE,4,10,FALSE,11/6/2019,0/1/1900,4,3,
6794,VT0140,,,,2599,4,FALSE,3,6,FALSE,11/6/2019,0/1/1900,4,3,
6795,VT0141,,,,2579,4,FALSE,2,6,FALSE,11/6/2019,0/1/1900,1,3,
6796,VT0142,,,,2590,4,FALSE,4,6,FALSE,11/6/2019,0/1/1900,1,3,
6797,VT0143,,,,2597,4,FALSE,2,6,FALSE,11/6/2019,0/1/1900,1,3,
6798,VT0144,,,,2582,4,FALSE,2,6,FALSE,11/6/2019,0/1/1900,1,3,
6799,VT0145,,,,2594,4,FALSE,3,6,FALSE,12/6/2019,0/1/1900,2,2,
