"","Frame","Clock","x","y","h","w","label","score","FileName","diff","Event"
"1309",144096,"1:36:03",725,224,252,527,"Negative",0.7653404,"VT0139_S1_VP11_20190611",1,135
"1310",144097,"1:36:03",806,175,440,474,"Positive",0.90220004,"VT0139_S1_VP11_20190611",1,135
"1311",144098,"1:36:03",947,375,345,333,"Positive",0.7852556,"VT0139_S1_VP11_20190611",1,135
"1312",151215,"1:40:48",222,554,166,316,"Positive",0.6667328,"VT0139_S1_VP11_20190611",7117,136
"1313",151216,"1:40:48",407,467,253,364,"Positive",0.8562542,"VT0139_S1_VP11_20190611",1,136
"1314",151218,"1:40:48",534,161,501,442,"Positive",0.89980745,"VT0139_S1_VP11_20190611",2,136
"1315",151219,"1:40:48",646,127,498,338,"Positive",0.89606714,"VT0139_S1_VP11_20190611",1,136
"1316",151220,"1:40:48",667,146,552,335,"Positive",0.9675784,"VT0139_S1_VP11_20190611",1,136
"1317",151221,"1:40:48",763,160,408,305,"Positive",0.98937595,"VT0139_S1_VP11_20190611",1,136
"1318",151222,"1:40:48",799,139,414,391,"Positive",0.9795359,"VT0139_S1_VP11_20190611",1,136
"1319",151223,"1:40:48",770,115,453,375,"Positive",0.99881893,"VT0139_S1_VP11_20190611",1,136
"1320",151224,"1:40:48",809,122,388,191,"Positive",0.997726,"VT0139_S1_VP11_20190611",1,136
"1321",151225,"1:40:49",839,275,158,119,"Negative",0.93272287,"VT0139_S1_VP11_20190611",1,136
"1322",151298,"1:40:51",800,406,113,190,"Negative",0.92994606,"VT0139_S1_VP11_20190611",73,NA
"1323",151433,"1:40:57",806,372,132,160,"Negative",0.8751761,"VT0139_S1_VP11_20190611",135,137
"1324",151434,"1:40:57",806,390,102,151,"Negative",0.93892187,"VT0139_S1_VP11_20190611",1,137
"1325",151435,"1:40:57",797,357,124,154,"Negative",0.89399916,"VT0139_S1_VP11_20190611",1,137
"1326",151436,"1:40:57",769,303,161,175,"Positive",0.94873774,"VT0139_S1_VP11_20190611",1,137
"1327",151442,"1:40:57",834,275,187,136,"Negative",0.8723983,"VT0139_S1_VP11_20190611",6,137
"1328",151443,"1:40:57",816,163,302,192,"Positive",0.953334,"VT0139_S1_VP11_20190611",1,137
"1329",151454,"1:40:58",900,99,120,95,"Negative",0.6708427,"VT0139_S1_VP11_20190611",11,137
"1330",154237,"1:42:49",765,549,171,248,"Negative",0.74118555,"VT0139_S1_VP11_20190611",2783,138
"1331",154238,"1:42:49",686,298,422,452,"Positive",0.9999893,"VT0139_S1_VP11_20190611",1,138
"1332",154239,"1:42:49",756,533,183,387,"Positive",0.9433305,"VT0139_S1_VP11_20190611",1,138
"1333",154239,"1:42:49",950,653,67,138,"Positive",0.9417908,"VT0139_S1_VP11_20190611",0,138
"1334",154240,"1:42:49",806,531,189,393,"Positive",0.8820844,"VT0139_S1_VP11_20190611",1,138
"1335",154329,"1:42:53",903,133,141,150,"Negative",0.80520934,"VT0139_S1_VP11_20190611",89,139
"1336",154330,"1:42:53",876,186,159,192,"Positive",0.9999436,"VT0139_S1_VP11_20190611",1,139
"1337",154331,"1:42:53",845,163,302,237,"Positive",0.9900136,"VT0139_S1_VP11_20190611",1,139
"1338",154332,"1:42:53",672,139,553,565,"Negative",0.7284471,"VT0139_S1_VP11_20190611",1,139
"1339",154504,"1:43:00",690,395,325,172,"Positive",0.95750463,"VT0139_S1_VP11_20190611",172,140
"1340",154505,"1:43:00",600,351,313,373,"Negative",0.64289683,"VT0139_S1_VP11_20190611",1,140
"1341",154506,"1:43:00",608,232,440,403,"Positive",0.60996044,"VT0139_S1_VP11_20190611",1,140
"1342",154507,"1:43:00",655,171,319,331,"Positive",0.55435634,"VT0139_S1_VP11_20190611",1,140
"1343",154508,"1:43:00",711,191,243,224,"Positive",0.986458,"VT0139_S1_VP11_20190611",1,140
"1344",154509,"1:43:00",665,152,286,490,"Positive",0.9929334,"VT0139_S1_VP11_20190611",1,140
"1345",154509,"1:43:00",667,213,217,263,"Positive",0.62852615,"VT0139_S1_VP11_20190611",0,140
"1346",154510,"1:43:00",701,57,344,418,"Positive",0.9993318,"VT0139_S1_VP11_20190611",1,140
"1347",154511,"1:43:00",860,137,295,143,"Positive",0.9935643,"VT0139_S1_VP11_20190611",1,140
"1348",154514,"1:43:00",798,272,135,153,"Negative",0.7930955,"VT0139_S1_VP11_20190611",3,140
"1349",154515,"1:43:00",781,284,132,74,"Positive",0.6440251,"VT0139_S1_VP11_20190611",1,140
"1350",154517,"1:43:00",750,269,196,86,"Positive",0.87584317,"VT0139_S1_VP11_20190611",2,140
"1351",154517,"1:43:00",915,86,198,106,"Positive",0.9999368,"VT0139_S1_VP11_20190611",0,140
"1352",154563,"1:43:02",805,82,290,209,"Positive",0.9964947,"VT0139_S1_VP11_20190611",46,NA
"1353",154674,"1:43:06",841,157,237,225,"Positive",0.96508193,"VT0139_S1_VP11_20190611",111,141
"1354",154675,"1:43:07",968,120,102,100,"Positive",0.986199,"VT0139_S1_VP11_20190611",1,141
"1355",154691,"1:43:07",947,84,121,106,"Positive",0.5442479,"VT0139_S1_VP11_20190611",16,141
"1356",154763,"1:43:10",940,117,107,97,"Positive",0.9998858,"VT0139_S1_VP11_20190611",72,NA
"1357",154784,"1:43:11",712,254,192,198,"Positive",0.99698704,"VT0139_S1_VP11_20190611",21,142
"1358",154785,"1:43:11",701,233,208,242,"Positive",0.98699516,"VT0139_S1_VP11_20190611",1,142
"1359",154785,"1:43:11",933,121,91,175,"Positive",0.50221187,"VT0139_S1_VP11_20190611",0,142
"1360",154787,"1:43:11",754,0,411,526,"Negative",0.87235975,"VT0139_S1_VP11_20190611",2,142
"1361",154788,"1:43:11",852,8,347,428,"Negative",0.8454459,"VT0139_S1_VP11_20190611",1,142
